,TRGT_YEAR,GHG_EMS
3720,2019,105377
3721,2019,636665
3722,2019,124091
3723,2019,15046
3724,2019,20996
3725,2019,16151
3726,2019,13919
3727,2019,131344
3728,2019,1110627
3729,2019,207009
3730,2019,17984
3731,2019,290566
3732,2019,15148
3733,2019,21889
3734,2019,26190
3735,2019,16187
3736,2019,11506
3737,2019,8936
3738,2019,204865
3739,2019,4556
3740,2019,20607
3741,2019,21858
3742,2019,153818
3743,2019,4303651
3744,2019,34738
3745,2019,19890
3746,2019,80003
3747,2019,80016
3748,2019,1521222
3749,2019,25148
3750,2019,127770
3751,2019,4897849
3752,2019,1482850
3753,2019,1067787
3754,2019,169659
3755,2019,124085
3756,2019,10193
3757,2019,41299
3758,2019,30126
3759,2019,42098
3760,2019,142910
3761,2019,27534
3762,2019,48573
3763,2019,61385
3764,2019,97789
3765,2019,39398
3766,2019,173213
3767,2019,78104
3768,2019,76882
3769,2019,21741
3770,2019,667148
3771,2019,73827
3772,2019,39151
3773,2019,17467
3774,2019,76505
3775,2019,20459
3776,2019,18332
3777,2019,53399748
3778,2019,36670122
3779,2019,110207
3780,2019,32328
3781,2019,276218
3782,2019,39001786
3783,2019,15274
3784,2019,642805
3785,2019,17961
3786,2019,34673737
3787,2019,20604
3788,2019,20679
3789,2019,3112732
3790,2019,727449
3791,2019,129619
3792,2019,6027
3793,2019,25806
3794,2019,50513
3795,2019,13405
3796,2019,161923
3797,2019,81301
3798,2019,19408
3799,2019,264272
3800,2019,33987
3801,2019,96243
3802,2019,133022
3803,2019,83291
3804,2019,1101428
3805,2019,18105
3806,2019,252490
3807,2019,10990
3808,2019,201718
3809,2019,7647
3810,2019,75777
3811,2019,34269302
3812,2019,231996
3813,2019,5635192
3814,2019,399219
3815,2019,1604502
3816,2019,490048
3817,2019,201215
3818,2019,29585
3819,2019,222080
3820,2019,20115
3821,2019,17244
3822,2019,48354
3823,2019,17773
3824,2019,4976101
3825,2019,61766
3826,2019,28427
3827,2019,15984
3828,2019,16924
3829,2019,15523
3830,2019,952466
3831,2019,13643
3832,2019,101776
3833,2019,16873
3834,2019,61379
3835,2019,20568
3836,2019,4381568
3837,2019,71704
3838,2019,17221
3839,2019,3891857
3840,2019,15025
3841,2019,14635
3842,2019,12398
3843,2019,4683585
3844,2019,25802
3845,2019,455267
3846,2019,166978
3847,2019,4247696
3848,2019,74827
3849,2019,29920
3850,2019,48140
3851,2019,24537
3852,2019,75866
3853,2019,99878
3854,2019,73624
3855,2019,15579
3856,2019,10835566
3857,2019,77723
3858,2019,20308
3859,2019,155945
3860,2019,155864
3861,2019,74737
3862,2019,240687
3863,2019,104420
3864,2019,38632
3865,2019,201678
3866,2019,35203
3867,2019,39075
3868,2019,7125337
3869,2019,23743
3870,2019,201138
3871,2019,34582
3872,2019,1581941
3873,2019,22245165
3874,2019,22534
3875,2019,43009
3876,2019,509780
3877,2019,938783
3878,2019,187504
3879,2019,18291
3880,2019,36306
3881,2019,15542
3882,2019,446829
3883,2019,85665
3884,2019,112627
3885,2019,122752
3886,2019,24074
3887,2019,23765
3888,2019,290427
3889,2019,51603
3890,2019,209569
3891,2019,380722
3892,2019,849023
3893,2019,23041
3894,2019,468850
3895,2019,135302
3896,2019,20470
3897,2019,53909
3898,2019,24809
3899,2019,32955
3900,2019,37628
3901,2019,10062
3902,2019,27775
3903,2019,463352
3904,2019,83321
3905,2019,30632
3906,2019,166441
3907,2019,26528
3908,2019,224595
3909,2019,16145
3910,2019,34321
3911,2019,19472
3912,2019,15862
3913,2019,32171
3914,2019,110408
3915,2019,13493
3916,2019,47279
3917,2019,36504
3918,2019,82482
3919,2019,38475
3920,2019,22361
3921,2019,17008
3922,2019,17601
3923,2019,29178
3924,2019,83394
3925,2019,51233
3926,2019,17133
3927,2019,27908
3928,2019,102123
3929,2019,15241
3930,2019,23245
3931,2019,66199
3932,2019,19939
3933,2019,161821
3934,2019,33005
3935,2019,21556
3936,2019,38143
3937,2019,72757
3938,2019,19416
3939,2019,13653
3940,2019,23709
3941,2019,27583
3942,2019,18026
3943,2019,28179
3944,2019,41914
3945,2019,26781
3946,2019,13023
3947,2019,27986
3948,2019,67773
3949,2019,17114
3950,2019,253032
3951,2019,73387
3952,2019,20747
3953,2019,84202
3954,2019,17288
3955,2019,42799
3956,2019,18493
3957,2019,16238
3958,2019,103541
3959,2019,19499
3960,2019,42110
3961,2019,19969
3962,2019,17305
3963,2019,56968
3964,2019,18387
3965,2019,85293
3966,2019,13408
3967,2019,12872
3968,2019,15845
3969,2019,18293
3970,2019,58209
3971,2019,35275
3972,2019,17323
3973,2019,27984
3974,2019,61345
3975,2019,133592
3976,2019,14393
3977,2019,22073
3978,2019,16753
3979,2019,5129
3980,2019,16786
3981,2019,20177
3982,2019,62495
3983,2019,16245
3984,2019,14996
3985,2019,16761
3986,2019,34146
3987,2019,17843
3988,2019,27447
3989,2019,16962
3990,2019,29580
3991,2019,18847
3992,2019,13897
3993,2019,1221403
3994,2019,64376
3995,2019,16597
3996,2019,58506
3997,2019,26816
3998,2019,17215
3999,2019,29281
4000,2019,33325
4001,2019,12579
4002,2019,22849
4003,2019,82887
4004,2019,20247
4005,2019,137433
4006,2019,23184
4007,2019,17279
4008,2019,75866
4009,2019,67537
4010,2019,553372
4011,2019,13532
4012,2019,114548
4013,2019,7467
4014,2019,17455
4015,2019,13309
4016,2019,14365
4017,2019,20481
4018,2019,1770697
4019,2019,17177
4020,2019,31156
4021,2019,21274
4022,2019,191904
4023,2019,49175
4024,2019,21886
4025,2019,25640
4026,2019,145145
4027,2019,28841
4028,2019,49430
4029,2019,68400
4030,2019,68206
4031,2019,17953
4032,2019,35473
4033,2019,25929
4034,2019,165468
4035,2019,81240
4036,2019,19811
4037,2019,166483
4038,2019,38240
4039,2019,17578
4040,2019,20662
4041,2019,522657
4042,2019,46742
4043,2019,281322
4044,2019,146181
4045,2019,102666
4046,2019,73708
4047,2019,25517
4048,2019,52050
4049,2019,41316
4050,2019,22825
4051,2019,20979
4052,2019,17598
4053,2019,33551
4054,2019,9460
4055,2019,4660
4056,2019,34838
4057,2019,19079
4058,2019,13694
4059,2019,15165
4060,2019,86423
4061,2019,13282
4062,2019,62108
4063,2019,30223
4064,2019,6215067
4065,2019,12761
4066,2019,27484
4067,2019,19171
4068,2019,15753
4069,2019,29283
4070,2019,30000
4071,2019,15484
4072,2019,29029
4073,2019,157273
4074,2019,19713
4075,2019,21081
4076,2019,25252
4077,2019,39831
4078,2019,18484
4079,2019,42730
4080,2019,104559
4081,2019,37626
4082,2019,24659
4083,2019,91186
4084,2019,42696
4085,2019,23740
4086,2019,51898
4087,2019,207845
4088,2019,13119
4089,2019,15026
4090,2019,17261
4091,2019,202438
4092,2019,45372
4093,2019,233468
4094,2019,28694
4095,2019,20475
4096,2019,21853
4097,2019,44317
4098,2019,32818
4099,2019,17088
4100,2019,32668
4101,2019,19292
4102,2019,28528
4103,2019,19619
4104,2019,25587
4105,2019,87431
4106,2019,33123
4107,2019,47727
4108,2019,17566
4109,2019,19514
4110,2019,17422
4111,2019,133713
4112,2019,63751
4113,2019,18392
4114,2019,24634
4115,2019,107488
4116,2019,1049651
4117,2019,124507
4118,2019,119446
4119,2019,96095
4120,2019,149171
4121,2019,28804
4122,2019,28094
4123,2019,22117
4124,2019,21774
4125,2019,28388
4126,2019,14296
4127,2019,53049
4128,2019,214842
4129,2019,419898
4130,2019,108706
4131,2019,1771569
4132,2019,31809
4133,2019,28914
4134,2019,20593
4135,2019,25710
4136,2019,307858
4137,2019,1102019
4138,2019,17811
4139,2019,14967
4140,2019,9603008
4141,2019,19390
4142,2019,281170
4143,2019,23894
4144,2019,191567
4145,2019,1580187
4146,2019,43931
4147,2019,18189
4148,2019,83701
4149,2019,16429
4150,2019,40159
4151,2019,17491
4152,2019,19764
4153,2019,19711
4154,2019,16266
4155,2019,26633
4156,2019,18932
4157,2019,17169
4158,2019,60789
4159,2019,26793
4160,2019,34590
4161,2019,92902
4162,2019,45691
4163,2019,26383
4164,2019,67146
4165,2019,17262
4166,2019,85943
4167,2019,25914
4168,2019,17257
4169,2019,91442
4170,2019,21688
4171,2019,3845243
4172,2019,20269
4173,2019,119488
4174,2019,23476
4175,2019,170861
4176,2019,56444
4177,2019,70338
4178,2019,51511
4179,2019,21425
4180,2019,170356
4181,2019,18678
4182,2019,87988
4183,2019,82011
4184,2019,137801
4185,2019,17476
4186,2019,37227
4187,2019,139736
4188,2019,18142
4189,2019,19902
4190,2019,46945
4191,2019,21532
4192,2019,81078
4193,2019,2262584
4194,2019,43163
4195,2019,60757
4196,2019,18760
4197,2019,20957
4198,2019,165765
4199,2019,96258
4200,2019,3513962
4201,2019,251038
4202,2019,251682
4203,2019,868690
4204,2019,741639
4205,2019,48090
4206,2019,704344
4207,2019,24753
4208,2019,24777
4209,2019,118861
4210,2019,405528
4211,2019,1749462
4212,2019,158052
4213,2019,17629
4214,2019,102635
4215,2019,85767
4216,2019,74248
4217,2019,65831
4218,2019,22874
4219,2019,71534
4220,2019,248396
4221,2019,18520
4222,2019,213999
4223,2019,283126
4224,2019,30321
4225,2019,96329
4226,2019,29160
4227,2019,65402
4228,2019,635323
4229,2019,922598
4230,2019,100657
4231,2019,758628
4232,2019,139948
4233,2019,34172
4234,2019,32295
4235,2019,236180
4236,2019,109753
4237,2019,536073
4238,2019,28601
4239,2019,822516
4240,2019,132429
4241,2019,127334
4242,2019,15611
4243,2019,53499
4244,2019,21690
4245,2019,141768
4246,2019,5027
4247,2019,444610
4248,2019,25032
4249,2019,62817
4250,2019,19304
4251,2019,52164
4252,2019,350953
4253,2019,18205
4254,2019,110182
4255,2019,18598
4256,2019,23730
4257,2019,23898
4258,2019,30330
4259,2019,17850
4260,2019,263121
4261,2019,23233
4262,2019,31251
4263,2019,70217
4264,2019,17070
4265,2019,1548056
4266,2019,35412
4267,2019,374031
4268,2019,74329
4269,2019,22274
4270,2019,195034
4271,2019,25976
4272,2019,14351
4273,2019,594122
4274,2019,47606
4275,2019,18009
4276,2019,14806
4277,2019,127476
4278,2019,631712
4279,2019,28016
4280,2019,34440
4281,2019,1878669
4282,2019,9690
4283,2019,2099932
4284,2019,7332
4285,2019,127105
4286,2019,260906
4287,2019,414927
4288,2019,119505
4289,2019,20235
4290,2019,16807
4291,2019,19468
4292,2019,11977
4293,2019,15546
4294,2019,13927
4295,2019,27596
4296,2019,427559
4297,2019,45593
4298,2019,102336
4299,2019,18386
4300,2019,16542
4301,2019,292829
4302,2019,16565
4303,2019,20283
4304,2019,51258
4305,2019,13313
4306,2019,117212
4307,2019,22695
4308,2019,37982
4309,2019,17278
4310,2019,112186
4311,2019,251642
4312,2019,29122
4313,2019,1211145
4314,2019,20322
4315,2019,33878
4316,2019,34840
4317,2019,38638
4318,2019,67514
4319,2019,165774
4320,2019,752446
4321,2019,82986
4322,2019,308611
4323,2019,669736
4324,2019,69591
4325,2019,122872
4326,2019,148597
4327,2019,67719
4328,2019,6801357
4329,2019,112414
4330,2019,92541
4331,2019,28762
4332,2019,544634
4333,2019,115233
4334,2019,29619
4335,2019,22692
4336,2019,50621
4337,2019,174468
4338,2019,217128
4339,2019,252241
4340,2019,7982
4341,2019,17169
4342,2019,22075
4343,2019,20324
4344,2019,30201
4345,2019,16241
4346,2019,74290
4347,2019,14232
4348,2019,209425
4349,2019,27755
4350,2019,18456
4351,2019,87741
4352,2019,178048
4353,2019,40667
4354,2019,37910
4355,2019,18429
4356,2019,20767
4357,2019,834474
4358,2019,16906
4359,2019,163404
4360,2019,24471
4361,2019,18178
4362,2019,65040
4363,2019,118940
4364,2019,165136
4365,2019,168109
4366,2019,18531
4367,2019,15469
4368,2019,22331
4369,2019,31236
4370,2019,92094
4371,2019,123415
4372,2019,87752
4373,2019,25780
4374,2019,24152
4375,2019,91755
4376,2019,201523
4377,2019,18215
4378,2019,22796
4379,2019,4790723
4380,2019,125756
4381,2019,119791
4382,2019,74600
4383,2019,536928
4384,2019,97073
4385,2019,442593
4386,2019,11131587
4387,2019,326915
4388,2019,13253
4389,2019,41522
4390,2019,19786
4391,2019,17454
4392,2019,111485
4393,2019,78689
4394,2019,16143
4395,2019,98591
4396,2019,20006
4397,2019,15152
4398,2019,34928
4399,2019,101125
4400,2019,30562
4401,2019,22733
4402,2019,165194
4403,2019,7065280
4404,2019,35620
4405,2019,17471
4406,2019,18345
4407,2019,20447
4408,2019,28856
4409,2019,15122
4410,2019,22154
4411,2019,17879
4412,2019,35013
4413,2019,22998
4414,2019,7766
4415,2019,19590
4416,2019,662795
4417,2019,15750
4418,2019,15128
4419,2019,85422
4420,2019,86156
4421,2019,16587
4422,2019,41712
4423,2019,253603
4424,2019,66913
4425,2019,1401505
4426,2019,56082
4427,2019,12569
4428,2019,65681
4429,2019,24535
4430,2019,29544
4431,2019,69727
4432,2019,248562
4433,2019,36942
4434,2019,201071
4435,2019,232190
4436,2019,16975
4437,2019,5141719
4438,2019,73595
4439,2019,18225
4440,2019,27254
4441,2019,38609
4442,2019,25959
4443,2019,25935
4444,2019,128871
4445,2019,2742
4446,2019,155722
4447,2019,15993
4448,2019,48530
4449,2019,311816
4450,2019,27697
4451,2019,19238
4452,2019,35722
4453,2019,48159
4454,2019,156673
4455,2019,32433
4456,2019,1474771
4457,2019,167142
4458,2019,179869
4459,2019,17499
4460,2019,46666
4461,2019,46317
4462,2019,23821
4463,2019,39995
4464,2019,56053
4465,2019,41959
4466,2019,115047
4467,2019,212791
4468,2019,101702
4469,2019,88724
4470,2019,89345
4471,2019,16491
4472,2019,25936
4473,2019,29007
4474,2019,15047
4475,2019,14467
4476,2019,33528
4477,2019,98736
4478,2019,9796
4479,2019,22083
4480,2019,18048
4481,2019,20892
4482,2019,54019
4483,2019,10794303
4484,2019,125522
4485,2019,43837
4486,2019,88096
4487,2019,82932
4488,2019,2544530
4489,2019,14365
4490,2019,33709
4491,2019,14042
4492,2019,76
4493,2019,38261
4494,2019,2471660
4495,2019,472979
4496,2019,373090
4497,2019,84053
4498,2019,27268
4499,2019,47736
4500,2019,14264
4501,2019,122182
4502,2019,105733
4503,2019,153450
4504,2019,210470
4505,2019,20502
4506,2019,122666
4507,2019,72830
4508,2019,38033
4509,2019,24277
4510,2019,134801
4511,2019,25790
4512,2019,752079
4513,2019,178311
4514,2019,246868
4515,2019,357560
4516,2019,761517
4517,2019,10849
4518,2019,32869
4519,2019,32899
4520,2019,635596
4521,2019,781894
4522,2019,7248678
4523,2019,28536
4524,2019,2880322
4525,2019,3207910
4526,2019,508742
4527,2019,1005576
4528,2019,286940
4529,2019,4261189
4530,2019,32848
4531,2019,27207
4532,2019,207229
4533,2019,209317
4534,2019,832324
4535,2019,89450
4536,2019,16878
4537,2019,251149
4538,2019,19531
4539,2019,23762
4540,2019,18278
4541,2019,26641
4542,2019,516024
4543,2019,24365
4544,2019,22284
4545,2019,125309
4546,2019,5885435
4547,2019,1098879
4548,2019,316552
4549,2019,685017
4550,2019,69699
4551,2019,80498
4552,2019,3652762
4553,2019,17915
4554,2019,15894
4555,2019,17076
4556,2019,22603
4557,2019,11412
4558,2019,104533
4559,2019,119178
4560,2019,104363
4561,2019,13174
4562,2019,52276
4563,2019,474700
4564,2019,103387
4565,2019,18819
4566,2019,2136152
4567,2019,16542
4568,2019,141227
4569,2019,359502
4570,2019,28033
4571,2019,114017
4572,2019,169296
4573,2019,17370
4574,2019,14503
4575,2019,31976
4576,2019,306355
4577,2019,458655
4578,2019,170280
4579,2019,24732
4580,2019,53554
4581,2019,179157
4582,2019,360497
4583,2019,17698
4584,2019,202435
4585,2019,65118
4586,2019,22981
4587,2019,22933
4588,2019,52152
4589,2019,22974
4590,2019,71300
4591,2019,16333
4592,2019,31227
4593,2019,22016
4594,2019,51614
4595,2019,129365
4596,2019,33735
4597,2019,91275
4598,2019,131334
4599,2019,221022
4600,2019,401611
4601,2019,76128
4602,2019,261719
4603,2019,392384
4604,2019,35947
4605,2019,8530
4606,2019,15627
4607,2019,80544
4608,2019,20169
4609,2019,113045
4610,2019,43977
4611,2019,27634
4612,2019,93029
4613,2019,32088
4614,2019,146381
4615,2019,36323
4616,2019,55851
4617,2019,29352
4618,2019,21557
4619,2019,192353
4620,2019,194941
4621,2019,23648
4622,2019,31444
4623,2019,34556
4624,2019,316197
4625,2019,26629
4626,2019,228824
4627,2019,44909
4628,2019,11083
4629,2019,18466
4630,2019,15794
4631,2019,85067
4632,2019,20161
4633,2019,684838
4634,2019,130160
4635,2019,21935
4636,2019,16303
4637,2019,172204
4638,2019,148536
4639,2019,398655
4640,2019,20981
4641,2019,36957
4642,2019,33468
4643,2019,43700
4644,2019,28831
4645,2019,62886
4646,2019,239592
4647,2019,29135
4648,2019,19128
4649,2019,777996
4650,2019,2695796
4651,2019,17491
4652,2019,30126
4653,2019,9118
4654,2019,86026
4655,2019,51499
4656,2019,961073
4657,2019,150603
4658,2019,281946
4659,2019,144906
4660,2019,511368
4661,2019,36920
4662,2019,34739
4663,2019,29320
4664,2019,28909
4665,2019,97469
4666,2019,206244
4667,2019,19801
4668,2019,30131
4669,2019,157708
4670,2019,164361
4671,2019,27360
4672,2019,1585974
4673,2019,27058
4674,2019,38278
4675,2019,5209
4676,2019,515608
4677,2019,8517502
4678,2019,1163931
4679,2019,64363
4680,2019,80023
4681,2019,10418
4682,2019,138403
4683,2019,177505
4684,2019,64470
4685,2019,47069
4686,2019,512169
4687,2019,22521
4688,2019,94931
4689,2019,99660
4690,2019,2157706
4691,2019,33047
4692,2019,173182
4693,2019,82936
4694,2019,857587
4695,2019,101061
4696,2019,1134293
4697,2019,52994
4698,2019,37608
4699,2019,431140
4700,2019,541564
4701,2019,138023
4702,2019,134251
4703,2019,37984
4704,2019,338012
4705,2019,81481198
4706,2019,62618
4707,2019,2418188
4708,2019,16353
4709,2019,213876
4710,2019,136349
4711,2019,130185
4712,2019,68548
4713,2019,160065
4714,2019,32848
4715,2019,391234
4716,2019,27409
4717,2019,18581
4718,2019,16201
4719,2019,58320
4720,2019,20632
4721,2019,21302
4722,2019,2413463
4723,2019,8047242
4724,2019,19533
4725,2019,26186
4726,2019,12299
4727,2019,86475
4728,2019,103475
4729,2019,18779
4730,2019,273240
4731,2019,151920
4732,2019,23067
4733,2019,61548
4734,2019,215362
4735,2019,37400
4736,2019,121146
4737,2019,1014854
4738,2019,29308
4739,2019,19700
4740,2019,18235
4741,2019,91469
4742,2019,30449
4743,2019,647942
4744,2019,161368
4745,2019,252979
4746,2019,56706
4747,2019,30356
4748,2019,50926
4749,2019,312358
4750,2019,23869
4751,2019,22773
4752,2019,580077
4753,2019,113137
4754,2019,3045
4755,2019,80636
4756,2019,28939
4757,2019,72304
4758,2019,1015035
4759,2019,14485
4760,2019,33937
4761,2019,105377
4762,2019,636665
4763,2019,124091
4764,2019,15046
4765,2019,20996
4766,2019,16151
4767,2019,13919
4768,2019,131344
4769,2019,1110627
4770,2019,207009
4771,2019,17984
4772,2019,290566
4773,2019,15148
4774,2019,21889
4775,2019,26190
4776,2019,16187
4777,2019,11506
4778,2019,8936
4779,2019,204865
4780,2019,4556
4781,2019,20607
4782,2019,21858
4783,2019,153818
4784,2019,4303651
4785,2019,34738
4786,2019,19890
4787,2019,80003
4788,2019,80016
4789,2019,1521222
4790,2019,25148
4791,2019,127770
4792,2019,4897849
4793,2019,1482850
4794,2019,1067787
4795,2019,169659
4796,2019,124085
4797,2019,10193
4798,2019,41299
4799,2019,30126
4800,2019,42098
4801,2019,142910
4802,2019,27534
4803,2019,48573
4804,2019,61385
4805,2019,97789
4806,2019,39398
4807,2019,173213
4808,2019,78104
4809,2019,76882
4810,2019,21741
4811,2019,667148
4812,2019,73827
4813,2019,39151
4814,2019,17467
4815,2019,76505
4816,2019,20459
4817,2019,18332
4818,2019,53399748
4819,2019,36670122
4820,2019,110207
4821,2019,32328
4822,2019,276218
4823,2019,39001786
4824,2019,15274
4825,2019,642805
4826,2019,17961
4827,2019,34673737
4828,2019,20604
4829,2019,20679
4830,2019,3112732
4831,2019,727449
4832,2019,129619
4833,2019,6027
4834,2019,25806
4835,2019,50513
4836,2019,13405
4837,2019,161923
4838,2019,81301
4839,2019,19408
4840,2019,264272
4841,2019,33987
4842,2019,96243
4843,2019,133022
4844,2019,83291
4845,2019,1101428
4846,2019,18105
4847,2019,252490
4848,2019,10990
4849,2019,201718
4850,2019,7647
4851,2019,75777
4852,2019,34269302
4853,2019,231996
4854,2019,5635192
4855,2019,399219
4856,2019,1604502
4857,2019,490048
4858,2019,201215
4859,2019,29585
4860,2019,222080
4861,2019,20115
4862,2019,17244
4863,2019,48354
4864,2019,17773
4865,2019,4976101
4866,2019,61766
4867,2019,28427
4868,2019,15984
4869,2019,16924
4870,2019,15523
4871,2019,952466
4872,2019,13643
4873,2019,101776
4874,2019,16873
4875,2019,61379
4876,2019,20568
4877,2019,4381568
4878,2019,71704
4879,2019,17221
4880,2019,3891857
4881,2019,15025
4882,2019,14635
4883,2019,12398
4884,2019,4683585
4885,2019,25802
4886,2019,455267
4887,2019,166978
4888,2019,4247696
4889,2019,74827
4890,2019,29920
4891,2019,48140
4892,2019,24537
4893,2019,75866
4894,2019,99878
4895,2019,73624
4896,2019,15579
4897,2019,10835566
4898,2019,77723
4899,2019,20308
4900,2019,155945
4901,2019,155864
4902,2019,74737
4903,2019,240687
4904,2019,104420
4905,2019,38632
4906,2019,201678
4907,2019,35203
4908,2019,39075
4909,2019,7125337
4910,2019,23743
4911,2019,201138
4912,2019,34582
4913,2019,1581941
4914,2019,22245165
4915,2019,22534
4916,2019,43009
4917,2019,509780
4918,2019,938783
4919,2019,187504
4920,2019,18291
4921,2019,36306
4922,2019,15542
4923,2019,446829
4924,2019,85665
4925,2019,112627
4926,2019,122752
4927,2019,24074
4928,2019,23765
4929,2019,290427
4930,2019,51603
4931,2019,209569
4932,2019,380722
4933,2019,849023
4934,2019,23041
4935,2019,468850
4936,2019,135302
4937,2019,20470
